,clean_reviews,class,stars
5926,"Muy útil para cuidarnos entre todos, y sin revelar nuestra identidad ya que los celulares ( para esta App ) se comunican ente ellos por bluetooth, sin pasar los códigos por la central. Bajala o actualiza para cuidarnos ente todos.",2,5
5927,"Esperaba otra cosa, algún mapa GPS en tiempo real de dónde se encuentran los casos en tiempo real, eso sí ayudaría más a contagiarse menos. Sitio de información general q ya todos o la mayoria sabemos",0,2
5928,"Hace unas hs que instale esta app y no me parece ni estoy de acuerdo con el sistema de detección. En primer lugar ya todos sabemos los riesgos al activar el bluetooth ya que cualquiera puede robar información, se deberia buscar otro sensor para protegernos y segundo y no menos importante es que deberia ser obligatorio exigir a los que tienen el virus se ayan o no curado a que los demás puedan acceder a su información ya que la irresponsabilidad por parte de la mayoria nos deja a la deriva.",0,1
5929,"Batería no gasta nada con el bluetooth prendido. Lo que mas la gasta es la localización, que se usa hasta para UBER, pero en casa lo apago. Excelente App!!! Nos avisa si estuvimos en riesgo.",2,5
5930,Fabuloso saber si alguien se acerca y tiene el virus,2,5
5931,"Aun no me queda claro ya que viajo a diario en ómnibus, asisto a un club a diario, etc y nunca según la aplicación me he cruzado con un caso de COVID",2,4
5932,Cuando me solicita el código este es enviado a otro número. Mi prestador de salud tiene el correcto. Que pasa?,0,1
5933,Muy buena app. Estaría genial que colocaran los casos por departamento. No encuentro esa info en ningún lugar. Dejo 5 estrellas y aguante corazón celeste!!,2,5
5934,"La información no se actualiza mucho, aunque supongo que si alguien tiene síntomas, es mejor que ir a la energencia. Otro detalle es que tuve que descargarla desde la web del ministerio de salud pública. Buscándola por Google Play, me salía un mensaje redireccióncciónándome a la OMS.",2,4
5935,"Toda la información que tiene es desactualizada al respecto de las noticias que ayer en cadena naciónal en fin creí que por decirlo de una forma las noticia minuto a minuto... Y nada que ver... Además todo lo que dice es para los que viaja, y nosotros las personas que estamos a diario acá es inútil no me gustó la app",0,1
5936,Consiedero ha sido excelente esta app.para apoyo.y prevención,2,5
5937,"La aplicación es pésima. Hace 1 semana cargué los datos con mis síntomas y automáticamente me envió una repuesta muy confusa en la cual se iban a poner en contacto conmigo. Día 8 y sin ningún contacto. Aumentan los síntomas, el mismo procedimiento, misma ley enda. Conclusión, ineptos, juegan con la gente.",0,1
5938,"Excelente herramienta para obtener más información actualizada sobre la situación en nuestro país, y a su vez estar en contacto con los médicos en caso de presentar síntomas. Es bueno saber que estamos cuidados. Muchas gracias por la iniciativa y a todos los profesionales que trabajan en el diseño, desarrollo, optimización y actualización de la aplicación.",2,5
5939,"Mala. Despues de dos dias no me dejo actualizar los sintomas. Nunca me llego el código de verificación, lo solicite mil veces",0,1
5940,"A mi juicio se debiera actualizar online, hay que esperar hasta las 21hs y no incluye información básica, como ser los Departamentos y de donde son los casos. Tenemos empresas en el Interior y son datos muy útiles para nosotros. Saludos",1,3
5941,Excelente a seguirla mejorando que está vez va a ser muy útil pero como dijo el sr ministro es una herramienta que se puede seguir usando a futuro para otros casos esperemos que a corto plazo se pueda georeferenciar las zonas afectadas,2,5
5942,Espere se comuniquen con migo ya que estuve contacto con 3 positivo y presento síntomas.,0,1
5943,"Hola Buenas, queria comentarle mi problema, yo querio intalar la app y no me deja, no se si es la app, pero cuando quiero i talarla empieza a cargar y luego me aparece un cartel diciendo que lo vuelva a intentar, espero que lo soluciónen Gracias!!!",0,1
5944,"Excelente, una gran iniciativa, cuenta con muy buena información-util y clara- y la posibilidad de obtener contacto y apoyo al momento. Sin dudas con tiempo se podrá mejorar aún más",2,5
5945,"Estaria bueno que fuera de uso obligatorio en lugares concurridos como supermercados, bares, etc de forma que todo el mundo la use, obligar a tener la app y encender el bluetooth en estos lugares. Estos lugares deberian tener wifi para que la persona pueda descargarla en caso que no la tenga. La verificación podria hacerse mediante otro celular que verifique que esta el bluetooth encedido y la app ejecutando para no ""molestar"" a la persona que ya lo tiene activado a la hora de ingresar al lugar.",2,4
5946,Buena app me gustaría que se georreferenciasen los casos positivos asi sabemos los lugares en que debemos cuidarnos más. En mi caso es vital pues soy paciente de riesgo y soy el único que puede salir de casa para hacer las compras.,2,4
5947,"Exelente todo lo posible para cuidarnos para que nuestro pais siga con conciencia y sentido comun que yo te cuido y vos me cuidas, les aconsejó descargar y activar las alertas yo tengo el Bluetooth activo y es cierto lo que los técnicos an dicho no gasta ni datos ni consume batería, asi que cinco estrellas Ricardo",2,5
5948,"Unos genios! En vez de usar los datos de geolocalización de Google te obligan a activar la cosa más insegura que existe ""el bluetooth"" pinstalo como quieras esto es inseguro que da miedo.",0,1
5949,"No funcióna intentas registrarte y da el error "" Hubo algún problema con el envió. Espera unos minutos u verifica si el código llegó. En caso contrario vive a intentarlo"" intente en muchas oportunidades",0,1
5950,"ESTA APLICACIÓN ES UN CHISTE. Me registré hace días, con síntomas, y hasta ahora no me han contactado. Esto está de adorno.",0,1
5951,"No entiendo nada, para que lanzan está app si no la puedo utilizar, me pide un código de acceso, que mande un mail, lo mandé hace días y nada. No dan respuesta ningúna, ni por este medio, ni por mail. Tamuy buenaién me dió recién error 404 de servidor!!!",0,1
5952,"Una herramienta muy util en esta Pandemia; seria interesante agregar antecedentes clinicos como: cardiopatias, asma, hipertension, inmunodeficiencias, factores de riesgo frente al covid-19 ..felicitaciónes por esta app! Al coronavirus le ganamos todos juntos!",2,5
5953,"Parece buena, x suerte nadie en mi flua tiene nada, pero tamuy buenaién se deberia poder denunciar si uno conoce a alguien positivo que violo la cuatentena , o denunciar a slguien que no quiere ser tratado Seria bueno tbien que dieran las zonas donde se concentra el coronavirus , asi uno evita ir x esos lados , o si es vecino esta mas atento a no contagiarse, adi creo que hacen en australia",2,4
5954,Lo único novedoso es la posibilidad de recabar datos. No es inclusiva. Las actualizaciónes son esporádicas. Espero que mejore con nuevas versiones,1,3
5955,"Para ser una app a usar en una emergencia naciónal me pareció que la informaciòn es vieja. Tiene la lista de paìses declarados zona de riesgo al QUINCE de marzo y hoy es 21. Deberìan estar nuestros vecinos, por lo menos. Quièn serà el responsable de actualizar esa informaciòn? El desarrollador de la app? Se va a actualizar con las actualizaciónes de la app???",0,1
5956,"Realmente la última función es algo dudosa en el sentido que sabes quién a tu lado tiene covid o no, parece más una medida para controlar a las masas que para ayudar realmente",0,1
5957,No me permite registrarme porque no encuentra mi CI en el prestador de salud. Verifiqué y sí figuran mis datos en forma correcta. Reintenté un par de veces y fue imposible. La desinstalé.,0,1
5958,No me permite habilitar la alerta. Tengo Android 10 y me pide actualizar,2,4
5959,Excelente aplicación!!! Gracias a los que trabajaron en tiempo récord para lograrla! Por siempre agradecidos con todos los que están trabajando pora sacar esto adelante! Espero que todos los que vivimos en Uruguay estemos a la altura de ustedes!!! Sigan adelante!!!,2,5
5960,Es muy bueno y sirve demaciado para enterarte de todo lo q yo aria es dejar q los q no tengan conexión a internet en sus casas tamuy buenaién lo puedan utilizar es decir q ellos tamuy buenaién se puedan enterar de lo q pasa en Uruguay pero en general me encanta y la super recomiendo para todosss los uruguayos!!!,2,5
5961,"No es una app, es simplemente un sitio web disfrazado de app, no hay nada interactivo ni seguimiento en tiempo real, todo lo que se puede ""clickear"" son hipervínculos. Lo mejor de la ""app"" es que al menos el que la programó se llevó su dinero, el resto, puro humo.",0,1
5962,"Fantasamsa esta app, me.pide que ingresé mi documento para que me envíen un código y me da error. Partamos que si una app q le hacen tanta fama, ya comienza dando error a la hora de solicitar un código para iniciar seción es un desastre, para ver noticias de cómo está la situación entro a la pág de ministerio de salud publica y es más fácil....",0,1
5963,Es buena. Pense q era diferente. Soy de alto riesgo y podria haber mas seguimiento de parte de Salud Publica y Mutualistas. Lo de video llamada para los seguimientos son tremendos. Muchas gracias.,2,5
5964,"Entendi, que para entrar a la Apple, hay que tener síntomas o haber estado en contacto, lo lo tenía claro, gracias, me parece muy útil,!!!",2,5
5965,"Le falta geolocalización de casos ( por lo menos por barrio no específico ), actualizar los praises de riesgo y es una copia mal echa del brasilero entre otros",0,1
5966,"Difícil hacer una aplicación con base de datos si después no se brinda atención oportuna, metí mi caso hace 5 días y todavía estoy en pendiente o sea inútil más allá de la información que se puede ver en cualquier web",0,1
5967,"Últimamente me está apareciendo un mensaje sobre que necesito activar GPS para que las notificaciónes de exposición funcióne, aunque entiendo que con activar bluetooth debería ser suficiente.",2,5
5968,"La verdad está APP no está funciónando, ya envié correos con mis datos a diferentes emaila, que dice la aplicación y nadie envía el CÓDIGO que se necesita para comenzar a usar la aplicación.",0,1
5969,Por alguna razón no es lo sencillo ue debería ser iniciar sección. Una lástima.. Espero que la puedan mejora. Me da error y luego que escriba un mail a asse,0,1
5970,"Buenas gráficas e información al respecto, solo me gustaría que agreguen más en tiempo real los números y la distribución por departamentos.",1,3
5971,"Exelente App.. Espero que esto se solucióne pronto.. Y estoy de acuerdo con lo que ejecuto Argentina, cuarentena general es la manera de terminar pronto con esto..",2,5
5972,"No tienen sentido dar tu información personal porque no siempre notifica y si lo hace, es después de un montón de horas. Luego la información no te queda registrada por si de verdad estuviste en contacto con alguien de riesgo impidiendo poder comunicar a las autoridades.",0,1
